investment_id,user_id,investment_type,amount,purchase_date,current_value
1962,315,Stocks,75457.0,2025-06-12,105348.09
1963,277,Mutual Funds,77951.0,2025-07-20,65080.5
1964,248,Stocks,71524.0,2025-01-15,111419.51
1965,266,Stocks,477033.0,2025-10-04,752927.79
1966,113,Gold,288898.0,2026-03-03,435155.17
1967,92,Cryptocurrency,337695.0,2025-06-09,433785.87
1968,123,Mutual Funds,440306.0,2025-10-20,464493.13
1969,161,Cryptocurrency,413111.0,2025-06-09,588795.49
1970,9,Mutual Funds,176587.0,2024-11-08,225986.26
1971,306,Mutual Funds,458029.0,2025-01-18,595155.12
1972,23,Stocks,107513.0,2026-01-22,124646.79
1973,461,Mutual Funds,493946.0,2025-01-17,734742.36
1974,387,Gold,355635.0,2024-08-09,434911.18
1975,212,Mutual Funds,177123.0,2025-10-29,204004.44
1976,476,Fixed Deposits,278491.0,2026-04-27,348335.2
1977,470,Cryptocurrency,465158.0,2026-06-15,465986.42
1978,97,Mutual Funds,379350.0,2025-06-20,363358.88
1979,432,Stocks,264399.0,2025-08-15,409918.6
1980,43,Gold,420620.0,2025-12-18,598669.49
1981,112,Stocks,36668.0,2026-04-04,53005.77
1982,468,Cryptocurrency,145865.0,2025-06-23,168285.51
1983,74,Mutual Funds,336904.0,2026-03-02,360084.91
1984,161,Cryptocurrency,337177.0,2024-09-02,351698.11
1985,63,Fixed Deposits,160066.0,2024-09-21,196030.66
1986,304,Gold,237085.0,2026-03-11,321934.55
1987,404,Cryptocurrency,49409.0,2025-06-03,44645.38
1988,115,Mutual Funds,26791.0,2025-05-15,40673.5
1989,354,Mutual Funds,34890.0,2026-03-23,30720.06
1990,432,Stocks,165708.0,2026-04-13,152404.99
1991,236,Mutual Funds,175585.0,2025-09-02,259929.3
1992,273,Mutual Funds,314103.0,2024-07-21,472091.1
1993,227,Mutual Funds,28110.0,2026-07-10,22874.03
1994,296,Stocks,403409.0,2025-02-20,518797.7
1995,47,Gold,347838.0,2024-12-25,469740.4
1996,102,Cryptocurrency,34675.0,2025-01-25,47091.0
1997,351,Fixed Deposits,195526.0,2026-06-25,161126.21
1998,213,Stocks,235557.0,2025-10-22,312222.22
1999,439,Stocks,447365.0,2025-12-08,544929.86
2000,420,Stocks,465578.0,2024-12-23,492090.51
