transaction_id,account_id,transaction_date,amount,category,type,payment_mode,description
322,541,2026-07-02,9521.0,Utilities,Expense,Cash,Ipsa nisi.
323,553,2026-04-22,5836.0,Entertainment,Expense,Credit Card,Dicta dignissimos.
324,244,2025-04-05,18821.0,Utilities,Expense,Cash,Veritatis amet sed.
325,774,2026-02-11,14261.0,Entertainment,Expense,Credit Card,Excepturi incidunt consectetur ipsam.
326,974,2026-05-12,20296.0,Salary,Income,Net Banking,Impedit voluptatum incidunt dignissimos esse.
327,603,2025-08-09,16536.0,Freelance,Income,Upi,Vel magnam voluptate veritatis.
328,435,2024-11-05,102888.0,Rental Income,Income,Credit Card,Quibusdam blanditiis cumque dolore corporis.
329,399,2026-06-12,14710.0,Healthcare,Expense,Debit Card,Autem vero fugiat.
330,499,2026-05-04,9124.0,Utilities,Expense,Credit Card,Quia sit veniam sint.
331,770,2024-11-26,20627.0,Travel,Expense,Cash,Consequuntur distinctio ea incidunt.
332,838,2025-08-21,9036.0,Travel,Expense,Debit Card,Molestiae occaecati.
333,577,2025-10-23,32164.0,Business,Income,Upi,Fuga eveniet voluptates quaerat amet.
334,74,2025-01-11,18845.0,Education,Expense,Net Banking,Quo aperiam quidem quo.
335,967,2026-01-30,13787.0,Shopping,Expense,Credit Card,Esse dolore eligendi excepturi ratione.
336,960,2025-01-17,23553.0,Food,Expense,Upi,Rerum odio.
337,119,2026-03-28,16576.0,Utilities,Expense,Debit Card,Culpa non laboriosam accusamus delectus.
338,28,2025-01-12,13591.0,Healthcare,Expense,Upi,Corrupti maiores assumenda et qui.
339,801,2025-09-26,4393.0,Shopping,Expense,Debit Card,Totam quibusdam est.
340,828,2026-03-02,18381.0,Education,Expense,Debit Card,Corrupti consequatur commodi deleniti.
341,210,2025-02-15,14397.0,Insurance,Expense,Net Banking,Eos quo tempora ipsum.
342,511,2025-05-15,2370.0,Shopping,Expense,Upi,Impedit eaque tempore ducimus.
343,549,2026-01-21,3367.0,Utilities,Expense,Net Banking,Eum nam.
344,839,2026-06-14,15257.0,Insurance,Expense,Credit Card,Maiores iusto dolore.
345,1010,2025-01-01,2377.0,Emi,Expense,Debit Card,Magni blanditiis ex amet beatae.
346,345,2026-03-26,20628.0,Healthcare,Expense,Credit Card,Fuga aut consectetur libero.
347,909,2025-04-15,10709.0,Insurance,Expense,Credit Card,Officia maxime.
348,870,2024-09-18,11980.0,Emi,Expense,Upi,Temporibus explicabo beatae.
349,699,2025-12-02,15318.0,Healthcare,Expense,Upi,Temporibus doloremque.
350,29,2025-04-11,22575.0,Healthcare,Expense,Debit Card,Voluptates impedit nisi maxime.
351,135,2025-01-10,18438.0,Shopping,Expense,Upi,Eum deserunt porro tempore minima.
352,159,2026-02-15,22792.0,Insurance,Expense,Cash,Voluptatum reprehenderit quisquam velit.
353,236,2025-09-10,15919.0,Utilities,Expense,Cash,Corporis necessitatibus amet exercitationem.
354,842,2025-05-10,1865.0,Emi,Expense,Debit Card,Quisquam quisquam alias.
355,806,2025-02-28,7915.0,Investment Returns,Income,Credit Card,Ullam occaecati repudiandae corrupti.
356,531,2025-09-14,21195.0,Rent,Expense,Cash,Quod laboriosam reiciendis voluptate.
357,789,2026-07-11,11520.0,Emi,Expense,Upi,Fugiat id nam esse illo.
358,639,2024-10-22,2850.0,Emi,Expense,Debit Card,Harum soluta.
359,988,2024-12-06,28317.0,Salary,Income,Upi,Vitae fugit quas.
360,371,2026-02-05,23448.0,Travel,Expense,Upi,Vel dolor neque quo itaque.
361,588,2025-11-20,17189.0,Salary,Income,Credit Card,Earum voluptatem sint.
362,205,2025-05-07,11495.0,Food,Expense,Debit Card,Facere numquam omnis perspiciatis.
363,191,2024-09-09,20604.0,Travel,Expense,Upi,Doloribus in tenetur suscipit.
364,550,2025-05-05,9710.0,Travel,Expense,Net Banking,Numquam explicabo quas.
365,66,2025-08-31,1469.0,Rent,Expense,Credit Card,At temporibus porro molestiae suscipit.
366,669,2026-03-06,22284.0,Rent,Expense,Debit Card,Molestiae doloribus a debitis eum.
367,852,2025-01-28,96243.0,Rental Income,Income,Upi,Ut sint facere.
368,435,2025-03-20,5489.0,Entertainment,Expense,Upi,Velit expedita asperiores illo.
369,383,2024-08-02,21427.0,Food,Expense,Net Banking,Non amet excepturi adipisci expedita.
370,422,2024-09-24,7209.0,Travel,Expense,Credit Card,Animi in provident dolores.
371,289,2026-03-16,7665.0,Shopping,Expense,Cash,Deserunt nisi ipsum distinctio sit.
372,231,2026-05-11,10214.0,Food,Expense,Upi,Eveniet consectetur.
373,347,2025-03-03,16834.0,Emi,Expense,Credit Card,Asperiores perspiciatis.
374,163,2026-01-19,1804.0,Travel,Expense,Credit Card,Voluptas dolor provident molestias.
375,374,2025-09-19,18099.0,Education,Expense,Net Banking,Numquam porro eaque.
376,755,2026-02-26,18562.0,Emi,Expense,Credit Card,Explicabo eveniet consectetur.
377,13,2025-08-13,64701.0,Rental Income,Income,Credit Card,Praesentium commodi mollitia voluptatum.
378,737,2026-06-25,61329.0,Investment Returns,Income,Net Banking,Adipisci voluptate.
379,341,2025-12-29,3825.0,Travel,Expense,Upi,Blanditiis ut eius.
380,936,2025-05-28,15155.0,Shopping,Expense,Debit Card,Possimus similique expedita possimus.
381,927,2026-07-06,17707.0,Emi,Expense,Debit Card,Rerum voluptate veniam ad repellendus.
382,581,2025-09-05,12669.0,Emi,Expense,Debit Card,Sed cumque dolore pariatur.
383,318,2024-09-23,13016.0,Healthcare,Expense,Debit Card,Ad error.
384,314,2025-10-27,17785.0,Travel,Expense,Net Banking,Voluptatem error iste aspernatur.
385,751,2025-11-09,72478.0,Salary,Income,Debit Card,Deleniti pariatur harum.
386,272,2025-12-15,181232.0,Business,Income,Net Banking,Aliquid saepe officiis.
387,186,2025-12-29,17183.0,Rent,Expense,Debit Card,Voluptates sapiente libero.
388,669,2025-01-16,1309.0,Healthcare,Expense,Net Banking,Accusantium enim vel.
389,35,2025-06-07,131626.0,Salary,Income,Net Banking,Quos molestias atque.
390,26,2024-07-21,4652.0,Travel,Expense,Upi,Laborum illum earum.
391,804,2026-01-04,5433.0,Education,Expense,Credit Card,Quasi beatae asperiores eaque.
392,633,2025-01-13,5824.0,Food,Expense,Cash,Voluptas neque officia.
393,104,2024-08-24,9477.0,Entertainment,Expense,Net Banking,Voluptate iure ab.
394,825,2024-10-14,22266.0,Shopping,Expense,Upi,Consequuntur quas et.
395,188,2025-07-09,687.0,Entertainment,Expense,Credit Card,Sint numquam.
396,591,2025-05-29,98830.0,Business,Income,Debit Card,Alias mollitia labore qui nulla.
397,88,2025-02-12,169788.0,Rental Income,Income,Net Banking,Facilis nihil incidunt.
398,700,2026-01-08,15134.0,Rent,Expense,Net Banking,Mollitia corporis numquam.
399,392,2026-03-17,13957.0,Rent,Expense,Net Banking,Reiciendis itaque blanditiis.
400,379,2024-08-21,3205.0,Rent,Expense,Upi,Modi dolor vel.
401,329,2025-06-03,152503.0,Investment Returns,Income,Debit Card,Commodi expedita harum occaecati.
402,392,2026-01-31,17119.0,Insurance,Expense,Debit Card,Natus vel facilis ad.
403,354,2025-01-07,1056.0,Utilities,Expense,Upi,Eum ad hic ab.
404,397,2025-07-16,19420.0,Insurance,Expense,Cash,Doloremque sed aliquid iure laboriosam.
405,674,2026-04-06,6422.0,Food,Expense,Upi,Cum numquam vel atque porro.
406,211,2026-03-20,4374.0,Healthcare,Expense,Net Banking,Vel repellendus doloremque.
407,930,2025-07-18,22395.0,Travel,Expense,Credit Card,Rem accusantium harum.
408,112,2025-05-11,154237.0,Freelance,Income,Cash,Perspiciatis beatae quo provident aliquid.
409,644,2024-09-17,22096.0,Shopping,Expense,Credit Card,Ad corrupti natus itaque.
410,295,2024-11-20,125682.0,Freelance,Income,Credit Card,Voluptatem delectus ab dignissimos error.
411,99,2025-04-03,5236.0,Shopping,Expense,Debit Card,Fuga dolores architecto.
412,867,2024-11-09,19097.0,Insurance,Expense,Cash,Delectus earum sit officiis.
413,702,2025-10-31,15372.0,Food,Expense,Cash,Debitis ad commodi tempore.
414,1003,2024-11-20,6289.0,Entertainment,Expense,Net Banking,Est eaque iusto.
415,544,2024-08-08,87207.0,Rental Income,Income,Net Banking,Nulla consectetur ea unde.
416,849,2025-12-22,19721.0,Insurance,Expense,Upi,Occaecati esse nesciunt.
417,596,2026-05-18,974.0,Insurance,Expense,Debit Card,Non iure.
418,644,2026-07-10,30943.0,Business,Income,Upi,Quo eos aut qui.
419,856,2026-07-14,14404.0,Insurance,Expense,Cash,Omnis amet laborum.
420,729,2025-03-07,7739.0,Healthcare,Expense,Cash,Molestiae ipsum quo dolores.
421,653,2026-02-23,19620.0,Shopping,Expense,Credit Card,Optio amet eveniet nostrum.
422,310,2025-06-03,8246.0,Utilities,Expense,Cash,Quisquam consequatur illum.
423,386,2025-06-17,16107.0,Entertainment,Expense,Cash,Quia adipisci necessitatibus.
424,163,2026-03-13,20164.0,Insurance,Expense,Net Banking,Omnis nam recusandae.
425,480,2024-12-18,17808.0,Rent,Expense,Credit Card,Rerum totam eveniet nam.
426,105,2026-03-11,327.0,Emi,Expense,Net Banking,Nam quasi accusantium natus.
427,769,2025-12-30,9809.0,Utilities,Expense,Debit Card,Cupiditate explicabo beatae repudiandae.
428,929,2025-05-20,17661.0,Healthcare,Expense,Debit Card,Voluptatum consectetur at alias.
429,239,2025-03-23,5795.0,Insurance,Expense,Debit Card,Aut illum.
430,498,2024-10-26,20749.0,Food,Expense,Credit Card,Tenetur omnis eaque.
431,268,2025-01-14,125765.0,Freelance,Income,Cash,Consectetur quis quos quos odio.
432,164,2025-06-11,6927.0,Shopping,Expense,Net Banking,Illum velit ipsum.
433,631,2026-01-18,7664.0,Healthcare,Expense,Credit Card,Magni earum.
434,249,2024-10-30,6505.0,Emi,Expense,Net Banking,Ullam optio blanditiis.
435,659,2025-10-06,138259.0,Rental Income,Income,Net Banking,Ipsa ab.
436,370,2024-08-07,13921.0,Freelance,Income,Debit Card,Fugit necessitatibus enim.
437,746,2025-07-02,17990.0,Education,Expense,Credit Card,Debitis voluptatibus.
438,609,2024-07-17,20450.0,Travel,Expense,Cash,Aspernatur repellendus aspernatur.
439,563,2024-09-24,11599.0,Education,Expense,Net Banking,Facere accusamus ipsum libero inventore.
440,948,2024-12-22,23547.0,Emi,Expense,Credit Card,Dolor in distinctio.
441,707,2025-08-22,16678.0,Food,Expense,Net Banking,Soluta optio minus enim.
442,859,2024-11-17,110919.0,Investment Returns,Income,Cash,Quaerat repudiandae tempora voluptates.
443,863,2024-11-17,7620.0,Utilities,Expense,Upi,Quisquam sint hic hic quibusdam.
444,321,2025-02-01,24623.0,Education,Expense,Upi,Vero quod quos corrupti.
445,787,2025-10-10,22288.0,Utilities,Expense,Cash,Dolores soluta numquam aliquid.
446,295,2024-10-28,7469.0,Rent,Expense,Debit Card,Harum possimus et id similique.
447,337,2024-09-09,2411.0,Utilities,Expense,Upi,Iure numquam occaecati ex ratione.
448,762,2024-09-15,16932.0,Rent,Expense,Credit Card,Illum odit totam voluptatem.
449,140,2025-09-09,14629.0,Healthcare,Expense,Credit Card,Ea explicabo cumque.
450,865,2024-08-17,107818.0,Rental Income,Income,Debit Card,Voluptatibus culpa vitae.
451,813,2025-04-23,7191.0,Entertainment,Expense,Debit Card,Eligendi quidem ullam reiciendis.
452,846,2024-12-30,137834.0,Freelance,Income,Upi,Ipsam inventore laudantium consequuntur.
453,597,2025-12-04,22292.0,Utilities,Expense,Credit Card,Modi tempora ipsum ab.
454,960,2025-11-12,4379.0,Emi,Expense,Upi,Eaque illo animi assumenda.
455,651,2024-08-27,14179.0,Insurance,Expense,Credit Card,Esse voluptatibus autem.
456,876,2025-05-30,156085.0,Freelance,Income,Debit Card,Temporibus ratione.
457,592,2025-10-11,17683.0,Insurance,Expense,Net Banking,Quisquam earum.
458,457,2025-03-07,6488.0,Shopping,Expense,Cash,Consequuntur tenetur laborum numquam.
459,878,2025-05-16,162917.0,Business,Income,Debit Card,Doloremque unde rerum nulla.
460,795,2026-02-08,95886.0,Rental Income,Income,Credit Card,Aliquam officiis fuga tenetur.
461,493,2025-07-01,10307.0,Emi,Expense,Net Banking,Voluptatem nihil.
462,14,2024-08-19,12454.0,Travel,Expense,Debit Card,Numquam voluptate hic quis.
463,202,2026-06-24,11320.0,Food,Expense,Credit Card,Error deserunt.
464,263,2025-11-26,17089.0,Education,Expense,Upi,Ea nisi provident excepturi.
465,190,2024-12-02,6201.0,Travel,Expense,Net Banking,Officiis dicta vero.
466,926,2025-05-08,14237.0,Emi,Expense,Cash,Voluptas architecto.
467,522,2025-03-07,21142.0,Rent,Expense,Net Banking,Vitae tempore.
468,137,2026-04-12,1638.0,Insurance,Expense,Debit Card,Deserunt ipsa dolore quasi ipsa.
469,955,2025-09-01,22057.0,Entertainment,Expense,Upi,Magni fugit saepe tempora beatae.
470,851,2025-04-07,16086.0,Rent,Expense,Upi,Praesentium labore corrupti.
471,385,2025-11-07,135924.0,Investment Returns,Income,Cash,Aliquid pariatur labore nulla repudiandae.
472,106,2025-12-24,17570.0,Travel,Expense,Net Banking,Architecto vel omnis.
473,283,2026-07-03,19305.0,Travel,Expense,Cash,Eum maxime minus atque accusamus.
474,224,2025-04-03,9526.0,Travel,Expense,Debit Card,Omnis ipsa.
475,32,2024-12-30,10332.0,Emi,Expense,Credit Card,Praesentium dolorum perferendis.
476,816,2024-12-10,7334.0,Food,Expense,Credit Card,Dolores est voluptas.
477,882,2025-03-09,10122.0,Food,Expense,Cash,Quaerat animi facilis itaque.
478,342,2026-07-06,191222.0,Rental Income,Income,Credit Card,Ipsa ducimus enim unde debitis.
479,859,2024-07-28,27243.0,Salary,Income,Credit Card,Ab magni porro.
480,789,2026-07-17,18001.0,Insurance,Expense,Net Banking,Quod eveniet explicabo.
481,811,2025-09-11,22316.0,Emi,Expense,Net Banking,Natus perspiciatis praesentium repellendus.
482,826,2024-09-20,11451.0,Insurance,Expense,Upi,Est hic quibusdam.
483,433,2024-11-11,85388.0,Investment Returns,Income,Credit Card,Cum deleniti veritatis.
484,313,2024-09-07,12283.0,Travel,Expense,Net Banking,Officiis delectus iste.
485,370,2025-03-30,14717.0,Education,Expense,Upi,Rerum rerum ex laboriosam.
486,691,2025-02-21,17523.0,Rent,Expense,Cash,Ullam eveniet doloremque.
487,204,2026-02-14,22662.0,Healthcare,Expense,Credit Card,Non placeat nobis commodi.
488,847,2025-11-09,12148.0,Shopping,Expense,Credit Card,Aliquid minima.
489,946,2025-03-27,23119.0,Utilities,Expense,Net Banking,Ullam blanditiis porro nesciunt maiores.
490,416,2025-01-16,65669.0,Freelance,Income,Net Banking,Quam deserunt.
491,426,2026-04-26,122594.0,Rental Income,Income,Upi,Doloribus quo harum cumque veniam.
492,845,2025-05-10,3631.0,Travel,Expense,Upi,Aliquid modi ipsum.
493,925,2025-06-18,1404.0,Healthcare,Expense,Credit Card,Accusantium numquam a itaque itaque.
494,747,2024-08-10,7101.0,Food,Expense,Net Banking,Explicabo veritatis veritatis molestias qui.
495,989,2026-02-18,3133.0,Healthcare,Expense,Debit Card,Eaque animi sint excepturi sint.
496,595,2024-09-24,4528.0,Food,Expense,Upi,Nesciunt eum vitae dolorum corporis.
497,713,2026-03-28,16606.0,Shopping,Expense,Cash,Saepe ducimus necessitatibus.
498,202,2026-06-21,614.0,Entertainment,Expense,Credit Card,Unde laboriosam repudiandae laboriosam illum.
499,541,2025-12-29,14880.0,Emi,Expense,Cash,Dolorem porro porro asperiores nam.
500,940,2025-07-26,13797.0,Entertainment,Expense,Net Banking,Aspernatur tempore.
501,633,2026-01-25,12249.0,Healthcare,Expense,Cash,Dolores dolorem autem.
502,861,2024-09-01,40967.0,Rental Income,Income,Debit Card,Incidunt expedita.
503,208,2025-08-19,7756.0,Emi,Expense,Debit Card,Sit porro pariatur excepturi non.
504,963,2026-04-25,20993.0,Education,Expense,Debit Card,Officiis ducimus eligendi.
505,201,2025-06-07,195926.0,Rental Income,Income,Debit Card,Modi laborum architecto rerum.
506,13,2026-02-08,18377.0,Travel,Expense,Upi,Molestiae numquam nobis ab eaque.
507,288,2026-03-02,21316.0,Food,Expense,Credit Card,Eligendi cumque molestiae occaecati.
508,834,2024-12-19,81136.0,Investment Returns,Income,Cash,Voluptatibus magni dicta.
509,111,2025-05-07,12356.0,Freelance,Income,Cash,Quod perspiciatis totam.
510,660,2025-12-25,20346.0,Food,Expense,Debit Card,Quas officiis amet cum.
511,857,2025-07-06,15350.0,Utilities,Expense,Cash,Minima nostrum veritatis ab.
512,201,2025-12-01,1792.0,Utilities,Expense,Credit Card,Ex quae.
513,913,2026-05-23,14454.0,Travel,Expense,Debit Card,Aspernatur hic.
514,595,2024-08-14,9763.0,Education,Expense,Credit Card,Labore earum nulla.
515,989,2025-11-20,17056.0,Utilities,Expense,Net Banking,Dolor itaque quos.
516,187,2026-06-23,7941.0,Food,Expense,Credit Card,Tenetur officia eius minus.
517,831,2025-08-25,9354.0,Emi,Expense,Debit Card,Deserunt illum voluptate.
518,835,2026-01-28,16759.0,Utilities,Expense,Upi,Officia corporis.
519,875,2026-02-02,144452.0,Investment Returns,Income,Debit Card,Eos nobis iste veniam maxime.
520,78,2025-10-02,15220.0,Healthcare,Expense,Debit Card,Vel nisi voluptatum inventore.
521,709,2025-10-05,2048.0,Entertainment,Expense,Debit Card,Voluptatibus eos totam quod.
522,766,2025-10-23,15833.0,Entertainment,Expense,Net Banking,Consectetur error optio sunt excepturi.
523,7,2025-06-28,3789.0,Insurance,Expense,Debit Card,Vitae soluta sed fugit.
524,898,2024-11-18,23744.0,Food,Expense,Net Banking,Nam tempora.
525,969,2024-12-09,38751.0,Salary,Income,Upi,Eveniet iste iure quos minima.
526,241,2025-06-01,74250.0,Freelance,Income,Debit Card,Dolores nostrum animi.
527,454,2025-02-12,17648.0,Shopping,Expense,Net Banking,Doloribus eveniet exercitationem cupiditate nihil.
528,91,2025-12-08,5978.0,Emi,Expense,Net Banking,Architecto doloribus minus.
529,588,2024-09-27,18010.0,Insurance,Expense,Cash,Corrupti perspiciatis voluptatibus.
530,757,2026-05-31,6118.0,Emi,Expense,Cash,Asperiores nostrum optio doloremque.
531,35,2026-05-09,158568.0,Salary,Income,Upi,Tempore reprehenderit neque.
532,105,2026-04-05,14747.0,Healthcare,Expense,Debit Card,Harum modi officiis.
533,382,2024-12-29,75705.0,Freelance,Income,Credit Card,Assumenda magnam quidem maiores omnis.
534,959,2024-07-30,92344.0,Investment Returns,Income,Upi,Distinctio iure odit mollitia.
535,216,2026-01-11,24451.0,Entertainment,Expense,Net Banking,Animi cum dolore.
536,152,2026-03-27,1307.0,Food,Expense,Upi,Est numquam ad quo.
537,311,2025-11-30,2776.0,Entertainment,Expense,Debit Card,Hic ullam minima pariatur rerum.
538,184,2026-04-09,22742.0,Emi,Expense,Upi,Facere animi exercitationem.
539,971,2025-10-13,20826.0,Entertainment,Expense,Debit Card,Tempore voluptatem perferendis.
540,140,2025-06-18,7017.0,Utilities,Expense,Net Banking,Quidem saepe quod.
541,616,2025-10-22,10808.0,Utilities,Expense,Debit Card,Quasi blanditiis accusamus exercitationem pariatur.
542,115,2026-01-16,116242.0,Salary,Income,Net Banking,Aut recusandae quo.
543,300,2024-09-07,7884.0,Travel,Expense,Net Banking,Ullam nam magni.
544,679,2025-04-26,159744.0,Investment Returns,Income,Upi,Ipsa beatae quo velit.
545,535,2025-06-28,4498.0,Entertainment,Expense,Net Banking,Qui necessitatibus maiores culpa est.
546,467,2026-02-24,20932.0,Healthcare,Expense,Upi,Quo ullam atque ipsum non.
547,761,2024-12-04,15664.0,Shopping,Expense,Net Banking,Commodi nostrum autem magni voluptas.
548,704,2025-07-24,17755.0,Shopping,Expense,Cash,Ipsa fuga perspiciatis iure quo.
549,862,2025-09-23,12107.0,Entertainment,Expense,Net Banking,Error voluptas ducimus aliquid tenetur.
550,455,2026-07-17,195029.0,Rental Income,Income,Credit Card,Reprehenderit perferendis error incidunt.
551,622,2025-01-10,25091.0,Rental Income,Income,Cash,Omnis aspernatur quod nostrum.
552,253,2026-04-18,92808.0,Freelance,Income,Net Banking,Eum consequatur expedita animi expedita.
553,420,2025-08-24,14946.0,Rent,Expense,Net Banking,Dolorum voluptatem quas.
554,552,2026-05-04,189365.0,Rental Income,Income,Upi,Fuga odit exercitationem reiciendis.
555,603,2025-05-13,14794.0,Healthcare,Expense,Debit Card,Suscipit repellendus sit.
556,871,2026-05-11,14893.0,Business,Income,Credit Card,Magni placeat.
557,966,2025-01-13,21178.0,Education,Expense,Cash,Facere voluptas perspiciatis similique corporis.
558,775,2026-06-12,15981.0,Education,Expense,Cash,Alias optio aliquid.
559,558,2026-01-23,15913.0,Insurance,Expense,Upi,Corporis debitis deleniti.
560,150,2025-03-17,17121.0,Rent,Expense,Debit Card,Modi eaque eligendi.
561,407,2024-12-12,24468.0,Travel,Expense,Net Banking,Atque quo dicta earum.
562,955,2026-07-09,23272.0,Insurance,Expense,Upi,In ullam assumenda delectus.
563,540,2025-08-27,13799.0,Education,Expense,Upi,Doloremque laudantium.
